run_id,question_id,question,category,rank,raw_file_name,normalized_file_name,score,is_relevant,relevant_files,label_status,error
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,8,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,9,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,10,Grochowina和Leniowska_-_2016_-_The_new_method_of_the_selection_of_features_for_the_k-NN_classifier_in_the_arteriovenous_fistula_sta.md,grochowina和leniowska 2016 the new method of the selection of features for the k nn classifier in the arteriovenous fistula sta,0,True,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,11,Zhou_等_-_2023_-_Deep_learning_analysis_of_blood_flow_sounds_to_detect_arteriovenous_fistula_stenosis.md,zhou 等 2023 deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,12,Zhou_等_-_2023_-_Deep_learning_analysis_of_blood_flow_sounds_to_detect_arteriovenous_fistula_stenosis.md,zhou 等 2023 deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,13,Song_等_-_2023_-_An_effective_AI_model_for_automatically_detecting_arteriovenous_fistula_stenosis.md,song 等 2023 an effective ai model for automatically detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,14,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q007,传统机器学习方法（k-NN、随机森林、RBF神经网络）在AVF状态分类中的效果如何？,传统机器学习,15,Zhou_等_-_2023_-_Deep_learning_analysis_of_blood_flow_sounds_to_detect_arteriovenous_fistula_stenosis.md,zhou 等 2023 deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;Yeh_等_-_2022_-_Development_and_validation_of_machine_learning_models_to_classify_artery_stenosis_for_automated_gene.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,1,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,2,Song_等_-_2023_-_An_effective_AI_model_for_automatically_detecting_arteriovenous_fistula_stenosis.md,song 等 2023 an effective ai model for automatically detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,3,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,4,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,5,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,6,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,7,Zhou_等_-_2023_-_Deep_learning_analysis_of_blood_flow_sounds_to_detect_arteriovenous_fistula_stenosis.md,zhou 等 2023 deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,8,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,9,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,10,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,11,Song_等_-_2023_-_An_effective_AI_model_for_automatically_detecting_arteriovenous_fistula_stenosis.md,song 等 2023 an effective ai model for automatically detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,12,Park_等_-_2022_-_Feasibility_of_deep_learning-based_analysis_of_auscultation_for_screening_significant_stenosis_of_na.md,park 等 2022 feasibility of deep learning based analysis of auscultation for screening significant stenosis of na,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,13,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,14,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q008,人工特征（样本熵、波形特征等）在血管声音分类中如何选择和提取？,传统机器学习,15,Song_等_-_2023_-_An_effective_AI_model_for_automatically_detecting_arteriovenous_fistula_stenosis.md,song 等 2023 an effective ai model for automatically detecting arteriovenous fistula stenosis,0,False,Grochowina和Leniowska - 2016 - The new method of the selection of features for the k-NN classifier in the arteriovenous fistula sta.md;2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Grochowina 等 - 2019 - An application of wavelet transform for non-invasive evaluation of arteriovenous fistula state.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,1,Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md,khalili 等 2018 a coupled cfd fea study of the sound generated in a stenosed artery and transmitted through tissue l,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,2,A_coupled_flow-acoustic_computational_study_of_bru.md,a coupled flow acoustic computational study of bru,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,3,Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md,ali 等 2023 a cfd fft approach to hemoacoustics that enables degree of stenosis prediction from stethoscopic sig,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,4,A_coupled_flow-acoustic_computational_study_of_bru.md,a coupled flow acoustic computational study of bru,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,5,Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md,khalili 等 2018 a coupled cfd fea study of the sound generated in a stenosed artery and transmitted through tissue l,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,6,Ozden_等_-_2020_-_Effect_of_stenosis_shape_on_the_sound_emitted_from_a_constricted_blood_vessel.md,ozden 等 2020 effect of stenosis shape on the sound emitted from a constricted blood vessel,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,7,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md,seo和mittal 2012 a coupled flow acoustic computational study of bruits from a modeled stenosed artery,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,8,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md,seo和mittal 2012 a coupled flow acoustic computational study of bruits from a modeled stenosed artery,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,9,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md,seo和mittal 2012 a coupled flow acoustic computational study of bruits from a modeled stenosed artery,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,10,A_coupled_flow-acoustic_computational_study_of_bru.md,a coupled flow acoustic computational study of bru,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,11,Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md,khalili 等 2018 a coupled cfd fea study of the sound generated in a stenosed artery and transmitted through tissue l,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,12,Ozden_等_-_2020_-_Effect_of_stenosis_shape_on_the_sound_emitted_from_a_constricted_blood_vessel.md,ozden 等 2020 effect of stenosis shape on the sound emitted from a constricted blood vessel,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,13,Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md,ali 等 2023 a cfd fft approach to hemoacoustics that enables degree of stenosis prediction from stethoscopic sig,0,True,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
20260715_185026,q009,CFD（计算流体动力学）如何模拟血管狭窄产生的血流声音？,CFD与血流动力学,14,2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md,2018 stenosis characterization and identification for dialysis vascular access,0,False,Seo和Mittal_-_2012_-_A_coupled_flow-acoustic_computational_study_of_bruits_from_a_modeled_stenosed_artery.md;Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md;Ali_等_-_2023_-_A_CFD-FFT_approach_to_hemoacoustics_that_enables_degree_of_stenosis_prediction_from_stethoscopic_sig.md;Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,matched,
